year,month,day,hour,MN,Hs,T,wind direction
2009,2,11,18,0,2.01,10.31,78.49
2009,2,11,21,0,1.77,10.31,101.09
2009,2,12,0,0,1.63,10.2,130.82
2009,2,12,3,0,1.56,10.1,146.02
2009,2,12,6,0,1.56,10.2,150.26
2009,2,12,9,0,1.57,10.99,146.08
2009,2,12,12,0,1.67,11.24,152.49
2009,2,12,15,0,1.71,11.36,170.54
2009,2,12,18,0,1.76,11.49,195.42
2009,2,12,21,0,1.83,11.63,275.04
2009,2,13,0,0,1.9,11.9,277.33
2009,2,13,3,0,1.9,12.05,261.87
2009,2,13,6,0,1.9,12.2,251.2
2009,2,13,9,0,1.87,12.2,219.04
2009,2,13,12,0,1.82,12.2,221.08
2009,2,13,15,0,1.76,12.05,228.18
2009,2,13,18,0,1.72,11.9,214.44
2009,2,13,21,0,1.7,11.76,187.94
2009,2,14,0,0,1.67,11.76,182.86
2009,2,14,3,0,1.63,11.63,169.38
2009,2,14,6,0,1.59,11.49,175.68
2009,2,14,9,0,1.55,11.36,181.82
2009,2,14,12,0,1.53,11.24,188.13
2009,2,14,15,0,1.5,10.99,196.56
2009,2,14,18,0,1.56,10.64,207.67
2009,2,14,21,0,1.71,10.53,222.94
2009,2,15,0,0,1.56,10.42,313.21
2009,2,15,3,0,1.36,10.31,252.35
2009,2,15,6,0,1.25,10.2,217.18
2009,2,15,9,0,1.17,10.2,210.96
2009,2,15,12,0,1.2,9.9,232.39
2009,2,15,15,0,1.34,9.71,228.88
2009,2,15,18,0,1.29,9.62,225.51
2009,2,15,21,0,1.29,9.62,226.88
2009,2,16,0,0,1.29,9.43,228.26
2009,2,16,3,0,1.36,9.09,231.24
2009,2,16,6,0,1.48,12.5,231.44
2009,2,16,9,0,1.63,12.2,228.69
2009,2,16,12,0,1.78,12.05,230.75
2009,2,16,15,0,1.9,11.9,237.19
2009,2,16,18,0,1.91,11.63,239.47
2009,2,16,21,0,1.97,11.36,240.09
2009,2,17,0,0,1.95,11.24,237.92
2009,2,17,3,0,1.97,11.36,228.54
2009,2,17,6,0,2.04,12.05,227.68
2009,2,17,9,0,2.14,13.33,222.22
2009,2,17,12,0,2.16,12.99,229.4
2009,2,17,15,0,2.12,12.66,227.39
2009,2,17,18,0,2.02,12.5,221.19
2009,2,17,21,0,1.9,12.35,183.9
2009,2,18,0,0,1.8,12.35,188.47
2009,2,18,3,0,1.75,12.2,177.88
2009,2,18,6,0,1.69,12.05,180.97
2009,2,18,9,0,1.65,11.76,178.26
2009,2,18,12,0,1.67,11.63,195.52
2009,2,18,15,0,1.77,12.05,207.94
2009,2,18,18,0,1.89,12.5,199.54
2009,2,18,21,0,2.02,12.82,190.95
2009,2,19,0,0,2.1,12.82,212.91
2009,2,19,3,0,2.15,12.66,343.23
2009,2,19,6,0,2.26,12.66,346.72
2009,2,19,9,0,2.34,12.66,352.54
2009,2,19,12,0,2.22,12.5,340.71
2009,2,19,15,0,2.21,12.5,346.43
2009,2,19,18,0,2.42,12.82,352.57
2009,2,19,21,0,2.76,12.99,354.09
2009,2,20,0,0,2.94,13.33,270
2009,2,20,3,0,2.94,13.33,225
2009,2,20,6,0,2.83,13.16,208.81
2009,2,20,9,0,2.68,12.66,191.09
2009,2,20,12,0,2.46,12.35,206.98
2009,2,20,15,0,2.21,12.05,228.67
2009,2,20,18,0,2.13,11.76,222.37
2009,2,20,21,0,2.1,11.24,223.98
2009,2,21,0,0,2.08,11.11,220.24
2009,2,21,3,0,2.07,11.11,219.56
2009,2,21,6,0,2.16,11.24,226.68
2009,2,21,9,0,2.3,11.36,227.49
2009,2,21,12,0,2.57,11.24,238.69
2009,2,21,15,0,2.75,10.99,235.77
2009,2,21,18,0,2.89,15.15,246.73
2009,2,21,21,0,2.82,14.93,268.65
2009,2,22,0,0,2.76,14.71,273.99
2009,2,22,3,0,2.73,14.49,285.77
2009,2,22,6,0,2.81,13.89,290.26
2009,2,22,9,0,2.83,13.51,294.73
2009,2,22,12,0,2.75,13.33,279.58
2009,2,22,15,0,2.66,12.99,281.85
2009,2,22,18,0,2.56,12.5,283.67
2009,2,22,21,0,2.47,12.35,277.03
2009,2,23,0,0,2.4,12.2,285.4
2009,2,23,3,0,2.3,11.9,258.87
2009,2,23,6,0,2.2,11.24,258.31
2009,2,23,9,0,2.06,9.52,237.99
2009,2,23,12,0,1.96,9.43,286.7
2009,2,23,15,0,1.83,11.11,270
2009,2,23,18,0,1.75,10.99,279.27
2009,2,23,21,0,1.68,10.75,258.69
2009,2,24,0,0,1.64,10.42,279.69
2009,2,24,3,0,1.63,10.42,242.35
2009,2,24,6,0,1.63,10.31,235.01
2009,2,24,9,0,1.66,10.42,228.72
2009,2,24,12,0,1.73,10.75,231.34
2009,2,24,15,0,1.82,11.63,226.58
2009,2,24,18,0,1.87,11.9,224.03
2009,2,24,21,0,1.92,11.9,224.06
2009,2,25,0,0,1.92,11.9,222.88
2009,2,25,3,0,2,11.9,225.75
2009,2,25,6,0,2.07,11.63,286.23
2009,2,25,9,0,2.18,10.64,278.94
2009,2,25,12,0,2.57,10.64,262.38
2009,2,25,15,0,2.88,10.2,267.75
2009,2,25,18,0,3.05,10,271.4
2009,2,25,21,0,3.33,10.64,275.46
2009,2,26,0,0,3.83,13.51,268.47
2009,2,26,3,0,4.09,13.89,266.46
2009,2,26,6,0,3.87,13.51,267.57
2009,2,26,9,0,3.44,11.36,257.08
2009,2,26,12,0,3.06,10.75,250.14
2009,2,26,15,0,2.77,10.2,237.45
2009,2,26,18,0,2.61,10,231.2
2009,2,26,21,0,2.82,9.52,241.32
2009,2,27,0,0,2.93,9.62,244.44
2009,2,27,3,0,2.85,9.8,240.2
2009,2,27,6,0,2.73,10,238.86
2009,2,27,9,0,2.57,10.1,236.17
2009,2,27,12,0,2.32,10.1,223.69
2009,2,27,15,0,2.18,10,222.78
2009,2,27,18,0,2.1,10.2,216.47
2009,2,27,21,0,2.05,10.42,205.31
2009,2,28,0,0,2.05,10.53,202.62
2009,2,28,3,0,1.96,10.42,193.28
2009,2,28,6,0,1.9,10.42,188.7
2009,2,28,9,0,1.89,10.31,189.36
2009,2,28,12,0,1.94,10.42,194.62
2009,2,28,15,0,1.93,10.87,195.02
2009,2,28,18,0,1.89,11.63,257.47
2009,2,28,21,0,1.9,12.82,214.22
2009,3,1,0,0,1.97,12.5,209.74
2009,3,1,3,0,2.04,12.5,218.2
2009,3,1,6,0,2.06,12.35,235.86
2009,3,1,9,0,2.11,12.2,315.41
2009,3,1,12,0,2.14,11.9,293.96
2009,3,1,15,0,2.42,11.63,296.85
2009,3,1,18,0,2.46,11.11,297.67
2009,3,1,21,0,2.34,11.24,293.89
2009,3,2,0,0,2.26,11.11,278.57
2009,3,2,3,0,2.21,10.99,251.11
2009,3,2,6,0,2.17,10.64,229.09
2009,3,2,9,0,2.25,10.31,228.68
2009,3,2,12,0,2.35,9.9,231.69
2009,3,2,15,0,2.9,9.26,248.12
2009,3,2,18,0,4,10.42,276.83
2009,3,2,21,0,4.24,11.49,269.18
2009,3,3,0,0,3.94,12.05,260.98
2009,3,3,3,0,3.86,12.2,251.43
2009,3,3,6,0,3.96,12.5,244.61
2009,3,3,9,0,4.21,12.99,229.02
2009,3,3,12,0,4.32,14.29,210.87
2009,3,3,15,0,4.51,14.49,272.12
2009,3,3,18,0,4.64,14.93,265.29
2009,3,3,21,0,4.62,14.93,255.96
2009,3,4,0,0,4.51,14.93,266.48
2009,3,4,3,0,4.46,15.15,253.91
2009,3,4,6,0,4.52,15.15,202.38
2009,3,4,9,0,4.56,15.38,288.43
2009,3,4,12,0,4.52,15.38,296.16
2009,3,4,15,0,4.45,15.15,311.1
2009,3,4,18,0,4.27,15.15,341.05
2009,3,4,21,0,4.1,14.93,340.02
2009,3,5,0,0,4.03,14.93,312.61
2009,3,5,3,0,3.84,14.49,246.57
2009,3,5,6,0,3.82,13.7,272.12
2009,3,5,9,0,6.79,13.7,325.58
2009,3,5,12,0,6.69,14.08,310.78
2009,3,5,15,0,5.41,13.51,299.59
2009,3,5,18,0,4.61,12.99,292.68
2009,3,5,21,0,3.93,12.35,260.22
2009,3,6,0,0,3.35,11.63,219.17
2009,3,6,3,0,2.93,11.24,200.73
2009,3,6,6,0,2.67,10.87,172.09
2009,3,6,9,0,2.52,10.64,161.94
2009,3,6,12,0,2.45,10.53,245.77
2009,3,6,15,0,2.62,10.42,257.58
2009,3,6,18,0,2.89,10.2,260.31
2009,3,6,21,0,3.34,10.2,281.5
2009,3,7,0,0,3.22,10.99,276.12
2009,3,7,3,0,2.92,11.76,256.84
2009,3,7,6,0,2.68,12.05,221.33
2009,3,7,9,0,2.48,12.05,175.76
2009,3,7,12,0,2.59,11.9,241.04
2009,3,7,15,0,2.47,11.63,223.71
2009,3,7,18,0,2.28,11.49,199.65
2009,3,7,21,0,3.34,11.24,248.08
2009,3,8,0,0,5.26,11.11,270
2009,3,8,3,0,5.14,12.05,270.76
2009,3,8,6,0,4.59,12.2,267.74
2009,3,8,9,0,4.19,12.35,267.01
2009,3,8,12,0,4.1,12.2,271.61
2009,3,8,15,0,4.23,12.05,254.01
2009,3,8,18,0,5.39,11.63,283.29
2009,3,8,21,0,5.98,12.35,278.4
2009,3,9,0,0,6.11,12.5,282.07
2009,3,9,3,0,5.98,12.66,283.71
2009,3,9,6,0,5.63,12.5,285.51
2009,3,9,9,0,5.07,12.35,281.62
2009,3,9,12,0,4.55,12.35,277.88
2009,3,9,15,0,4.18,12.2,266.61
2009,3,9,18,0,3.81,11.63,253.07
2009,3,9,21,0,3.33,11.36,212.2
2009,3,10,0,0,2.99,11.36,153.84
2009,3,10,3,0,2.77,11.11,120.65
2009,3,10,6,0,2.57,11.11,90
2009,3,10,9,0,2.42,10.99,76.2
2009,3,10,12,0,2.39,10.75,85.46
2009,3,10,15,0,2.44,10.42,91.04
2009,3,10,18,0,2.46,10.99,93.43
2009,3,10,21,0,2.33,11.11,115.3
2009,3,11,0,0,2.16,10.87,158.55
2009,3,11,3,0,2.03,10.75,172.15
2009,3,11,6,0,1.96,10.64,207.96
2009,3,11,9,0,2.11,10.75,211.05
2009,3,11,12,0,2.03,10.64,206.04
2009,3,11,15,0,2.12,10.31,205.66
2009,3,11,18,0,2.36,10.31,216.23
2009,3,11,21,0,2.47,10.31,231.09
2009,3,12,0,0,2.54,10.64,233.13
2009,3,12,3,0,3.05,14.49,241.93
2009,3,12,6,0,3.9,15.87,246.61
2009,3,12,9,0,4.38,15.15,252.03
2009,3,12,12,0,4.28,14.49,266.99
2009,3,12,15,0,4.04,13.51,272.6
2009,3,12,18,0,3.77,13.16,274.57
2009,3,12,21,0,3.44,12.35,272.07
2009,3,13,0,0,3.13,12.05,261.87
2009,3,13,3,0,2.89,11.63,197.97
2009,3,13,6,0,2.7,11.36,149.24
2009,3,13,9,0,2.54,11.24,142.67
2009,3,13,12,0,2.39,11.11,166.76
2009,3,13,15,0,2.22,10.99,156.19
2009,3,13,18,0,2.09,10.53,154.68
2009,3,13,21,0,2.04,10.31,166.85
2009,3,14,0,0,1.82,10.2,177.92
2009,3,14,3,0,2.34,10.2,232.98
2009,3,14,6,0,3.65,9.71,273.41
2009,3,14,9,0,4.15,9.52,283.44
2009,3,14,12,0,4.27,10.42,284.83
2009,3,14,15,0,4.1,12.2,280.65
2009,3,14,18,0,3.85,12.5,265.91
2009,3,14,21,0,3.35,12.2,238.54
2009,3,15,0,0,2.99,11.49,227.29
2009,3,15,3,0,2.74,11.24,219.88
2009,3,15,6,0,2.54,10.99,214.45
2009,3,15,9,0,2.41,10.31,211.68
2009,3,15,12,0,2.26,10.1,215.54
2009,3,15,15,0,2.21,10.1,211.87
2009,3,15,18,0,2.11,10.1,205.59
2009,3,15,21,0,1.95,9.71,196.99
2009,3,16,0,0,1.85,9.71,198.43
2009,3,16,3,0,1.96,9.71,202.01
2009,3,16,6,0,2.32,12.2,207.42
2009,3,16,9,0,2.73,12.2,298.47
2009,3,16,12,0,2.55,12.35,336.8
2009,3,16,15,0,2.51,12.5,340.11
2009,3,16,18,0,2.5,12.99,2.39
2009,3,16,21,0,2.53,13.16,50.71
2009,3,17,0,0,2.62,13.16,78.23
2009,3,17,3,0,2.72,14.49,91.97
2009,3,17,6,0,2.75,14.49,101.48
2009,3,17,9,0,2.7,12.66,119.51
2009,3,17,12,0,2.58,12.5,131.1
2009,3,17,15,0,2.45,12.35,140.53
2009,3,17,18,0,2.29,12.2,138.29
2009,3,17,21,0,2.12,11.9,149.49
2009,3,18,0,0,1.94,11.49,161
2009,3,18,3,0,1.74,11.24,166.5
2009,3,18,6,0,1.55,11.11,166.61
2009,3,18,9,0,1.41,10.99,159.62
2009,3,18,12,0,1.27,10.53,90
2009,3,18,15,0,1.15,10.42,37.18
2009,3,18,18,0,1.03,10.42,58.63
2009,3,18,21,0,0.94,10.31,65.22
2009,3,19,0,0,0.85,10.42,106.7
2009,3,19,3,0,0.82,10.75,145.89
2009,3,19,6,0,0.85,10.87,142.65
2009,3,19,9,0,0.98,10.53,140.91
2009,3,19,12,0,1.06,10.42,109.57
2009,3,19,15,0,1.13,10.2,112.25
2009,3,19,18,0,1.14,10,123.02
2009,3,19,21,0,1.08,9.71,121.89
2009,3,20,0,0,1.01,9.52,130.7
2009,3,20,3,0,0.97,9.52,134.37
2009,3,20,6,0,0.89,9.52,138.08
2009,3,20,9,0,0.8,9.8,146.31
2009,3,20,12,0,0.75,9.9,155.82
2009,3,20,15,0,0.64,9.9,152.78
2009,3,20,18,0,0.55,9.9,158.55
2009,3,20,21,0,0.52,10.1,139.09
2009,3,21,0,0,0.53,10.2,160.77
2009,3,21,3,0,0.53,10.1,194.42
2009,3,21,6,0,0.56,9.8,229.64
2009,3,21,9,0,0.67,9.52,239.04
2009,3,21,12,0,0.79,9.09,321.71
2009,3,21,15,0,0.98,11.49,309.05
2009,3,21,18,0,1.24,11.24,292.83
2009,3,21,21,0,1.39,11.11,277.25
2009,3,22,0,0,1.52,11.11,261.75
2009,3,22,3,0,1.69,10.99,261.66
2009,3,22,6,0,1.82,10.99,264.56
2009,3,22,9,0,1.93,10.87,265.87
2009,3,22,12,0,2.1,10.75,260.54
2009,3,22,15,0,2.39,10.42,263.02
2009,3,22,18,0,2.85,13.16,267.11
2009,3,22,21,0,3.23,13.33,268.81
2009,3,23,0,0,3.38,13.16,265.05
2009,3,23,3,0,3.58,13.51,263.56
2009,3,23,6,0,3.8,13.51,262.61
2009,3,23,9,0,4.07,12.99,265.97
2009,3,23,12,0,4.2,12.35,311.92
2009,3,23,15,0,4.13,12.5,314.69
2009,3,23,18,0,4.02,12.99,321.27
2009,3,23,21,0,3.8,12.82,330.75
2009,3,24,0,0,3.45,12.66,332.27
2009,3,24,3,0,3.07,12.35,314.34
2009,3,24,6,0,2.78,12.2,268.92
2009,3,24,9,0,2.57,12.05,231.53
2009,3,24,12,0,2.59,11.63,222.09
2009,3,24,15,0,2.78,11.24,237.09
2009,3,24,18,0,3.02,8.4,253.81
2009,3,24,21,0,3.15,9.17,271.26
2009,3,25,0,0,3.81,9.62,278.4
2009,3,25,3,0,4.47,10.42,284.13
2009,3,25,6,0,4.96,11.49,290.6
2009,3,25,9,0,5.16,12.35,295.66
2009,3,25,12,0,4.9,12.35,307.57
2009,3,25,15,0,4.25,12.05,296.79
2009,3,25,18,0,3.59,11.49,274.92
2009,3,25,21,0,3.05,11.11,232.13
2009,3,26,0,0,2.81,10.87,225.6
2009,3,26,3,0,3.03,10,256.49
2009,3,26,6,0,3.35,9.35,279.96
2009,3,26,9,0,4.23,9.9,274.76
2009,3,26,12,0,5.1,10.99,273.58
2009,3,26,15,0,6.26,11.63,290.87
2009,3,26,18,0,6.69,12.5,292.54
2009,3,26,21,0,6.05,12.35,293.47
2009,3,27,0,0,5.76,12.2,291.61
2009,3,27,3,0,5.68,11.76,290.04
2009,3,27,6,0,5.86,11.63,290.4
2009,3,27,9,0,5.95,11.76,290.71
2009,3,27,12,0,5.11,11.76,301.88
2009,3,27,15,0,4.75,11.36,321.76
2009,3,27,18,0,5.67,11.36,346.26
2009,3,27,21,0,7.19,12.5,355.71
2009,3,28,0,0,6.79,12.35,355.06
2009,3,28,3,0,6.13,11.9,352.75
2009,3,28,6,0,5.35,11.11,354.97
2009,3,28,9,0,4.39,10.42,0.44
2009,3,28,12,0,3.35,9.9,356.82
2009,3,28,15,0,2.6,9.9,333.43
2009,3,28,18,0,2.15,10,310.36
2009,3,28,21,0,1.85,9.8,281.31
2009,3,29,0,0,1.67,9.62,238.64
2009,3,29,3,0,1.63,9.43,219.47
2009,3,29,6,0,1.66,9.35,207.93
2009,3,29,9,0,1.6,9.26,204.9
2009,3,29,12,0,1.68,9.01,186.88
2009,3,29,15,0,1.68,7.81,202.74
2009,3,29,18,0,1.49,8.2,266.68
2009,3,29,21,0,1.46,8.26,267.58
2009,3,30,0,0,1.52,8.26,265.49
2009,3,30,3,0,1.61,8.2,256.64
2009,3,30,6,0,1.87,10.1,234.54
2009,3,30,9,0,2.07,9.9,227.8
2009,3,30,12,0,2.15,9.8,241.44
2009,3,30,15,0,2.21,10.1,252.18
2009,3,30,18,0,2.41,11.36,243.74
2009,3,30,21,0,2.4,10.99,232.39
2009,3,31,0,0,2.32,10.64,241.34
2009,3,31,3,0,2.21,10.31,222.55
2009,3,31,6,0,2.15,10.2,242.47
2009,3,31,9,0,2.04,10.1,238.78
2009,3,31,12,0,1.98,10,223.88
2009,3,31,15,0,1.98,10.1,232.31
2009,3,31,18,0,2,10.1,237.53
2009,3,31,21,0,2.04,10,164.74
2009,4,1,0,0,2.06,9.9,113.96
2009,4,1,3,0,2.03,9.71,144.78
2009,4,1,6,0,2.01,12.2,161.57
2009,4,1,9,0,2.02,12.05,174.29
2009,4,1,12,0,2.02,11.11,197.02
2009,4,1,15,0,2,11.11,217.69
2009,4,1,18,0,1.88,11.11,183.47
2009,4,1,21,0,1.71,11.11,157.29
2009,4,2,0,0,1.56,10.99,155.38
2009,4,2,3,0,1.44,10.64,151.39
2009,4,2,6,0,1.35,10.42,158.2
2009,4,2,9,0,1.35,10.31,165.96
2009,4,2,12,0,1.31,10.31,169.29
2009,4,2,15,0,1.32,10.42,190.01
2009,4,2,18,0,1.28,10.53,90
2009,4,2,21,0,1.25,10.64,139.9
2009,4,3,0,0,1.24,10.64,147.05
2009,4,3,3,0,1.2,10.64,147.05
2009,4,3,6,0,1.23,10.64,151.39
2009,4,3,9,0,1.36,10.53,162.8
2009,4,3,12,0,1.25,10.31,171.63
2009,4,3,15,0,1.09,10.2,178.03
2009,4,3,18,0,1,9.9,177.75
2009,4,3,21,0,0.93,9.71,219.81
2009,4,4,0,0,0.97,9.9,227.66
2009,4,4,3,0,1.04,10,223.78
2009,4,4,6,0,1.56,10,301.31
2009,4,4,9,0,1.82,6.33,291.45
2009,4,4,12,0,1.86,6.58,288.81
2009,4,4,15,0,1.94,10.31,273.18
2009,4,4,18,0,1.95,9.71,248.43
2009,4,4,21,0,1.91,9.52,227.15
2009,4,5,0,0,1.88,9.26,208.81
2009,4,5,3,0,1.91,9.09,196.31
2009,4,5,6,0,1.93,9.35,182.02
2009,4,5,9,0,1.97,9.62,185.14
2009,4,5,12,0,2.08,10.53,200.3
2009,4,5,15,0,1.97,10.53,203.5
2009,4,5,18,0,1.83,10.53,181.08
2009,4,5,21,0,1.75,10.64,158.5
2009,4,6,0,0,1.7,10.53,153.09
2009,4,6,3,0,1.59,10.42,146.51
2009,4,6,6,0,1.49,10.31,135
2009,4,6,9,0,1.49,10.42,126.59
2009,4,6,12,0,1.71,10.53,129.09
2009,4,6,15,0,1.86,10.87,127.07
2009,4,6,18,0,1.75,10.99,147.63
2009,4,6,21,0,1.53,10.99,165.96
2009,4,7,0,0,1.62,10.87,155.98
2009,4,7,3,0,1.87,10.42,171.22
2009,4,7,6,0,1.82,10.31,180.56
2009,4,7,9,0,1.86,10.2,223.15
2009,4,7,12,0,2.22,9.62,242.2
2009,4,7,15,0,2.37,9.62,234.96
2009,4,7,18,0,2.28,9.8,227.15
2009,4,7,21,0,2,9.9,210.96
2009,4,8,0,0,1.77,9.62,250.46
2009,4,8,3,0,1.61,9.26,260.91
2009,4,8,6,0,1.62,9.09,285.62
2009,4,8,9,0,2.04,8.55,286.56
2009,4,8,12,0,2.48,8.55,280.01
2009,4,8,15,0,2.46,9.09,272.05
2009,4,8,18,0,2.21,9.26,257.47
2009,4,8,21,0,2.01,9.35,169.11
2009,4,9,0,0,1.88,9.35,104.56
2009,4,9,3,0,1.96,9.35,116.05
2009,4,9,6,0,1.98,9.26,140.81
2009,4,9,9,0,1.72,9.17,147.8
2009,4,9,12,0,1.64,9.09,160.16
2009,4,9,15,0,1.62,9.26,157.17
2009,4,9,18,0,1.44,9.43,235.01
2009,4,9,21,0,1.28,9.43,277.12
2009,4,10,0,0,1.26,9.43,258.69
2009,4,10,3,0,1.27,9.35,228.37
2009,4,10,6,0,1.25,9.43,201.63
2009,4,10,9,0,1.52,10.1,253.14
2009,4,10,12,0,2.03,10.75,230.66
2009,4,10,15,0,2.3,11.9,239.66
2009,4,10,18,0,2.35,11.76,235.39
2009,4,10,21,0,2.14,11.36,225.6
2009,4,11,0,0,2.23,11.11,234.54
2009,4,11,3,0,2.29,10.87,216.72
2009,4,11,6,0,2.35,10.42,215.78
2009,4,11,9,0,2.39,10.42,220.46
2009,4,11,12,0,2.38,10.42,229.32
2009,4,11,15,0,2.2,10.2,244.75
2009,4,11,18,0,1.97,9.9,250.82
2009,4,11,21,0,1.79,9.43,244.13
2009,4,12,0,0,1.64,9.26,228.95
2009,4,12,3,0,1.54,9.01,224.06
2009,4,12,6,0,1.52,8.7,205.35
2009,4,12,9,0,1.5,8.7,187.5
2009,4,12,12,0,1.5,8.85,76.87
2009,4,12,15,0,1.52,9.35,78.69
2009,4,12,18,0,1.58,9.26,108.43
2009,4,12,21,0,1.68,9.35,135.5
2009,4,13,0,0,1.71,9.35,141.68
2009,4,13,3,0,1.67,9.35,137.63
2009,4,13,6,0,1.64,9.35,127.49
2009,4,13,9,0,1.54,9.26,131.42
2009,4,13,12,0,1.48,9.35,130.2
2009,4,13,15,0,1.47,9.52,130.82
2009,4,13,18,0,1.46,10.31,127.88
2009,4,13,21,0,1.69,13.89,117.22
2009,4,14,0,0,1.91,13.51,121.92
2009,4,14,3,0,1.97,12.99,128.8
2009,4,14,6,0,1.94,12.82,136.3
2009,4,14,9,0,1.9,12.66,137.02
2009,4,14,12,0,1.87,12.5,95.83
2009,4,14,15,0,1.89,12.5,88.96
2009,4,14,18,0,1.84,12.5,96.58
2009,4,14,21,0,1.77,12.35,114.54
2009,4,15,0,0,1.67,12.2,123.02
2009,4,15,3,0,1.52,11.63,122.38
2009,4,15,6,0,1.33,11.24,96.58
2009,4,15,9,0,1.23,10.99,88.34
2009,4,15,12,0,1.24,10.75,73.77
2009,4,15,15,0,1.2,10.31,62.21
2009,4,15,18,0,1.19,10.1,61.01
2009,4,15,21,0,1.12,9.9,62.5
2009,4,16,0,0,1.26,4.37,74.36
2009,4,16,3,0,1.5,5,78.01
2009,4,16,6,0,1.6,5.29,84.54
2009,4,16,9,0,1.54,5.38,85.36
2009,4,16,12,0,1.29,5.26,75.53
2009,4,16,15,0,1.1,5.21,73.01
2009,4,16,18,0,1.03,5.15,81.76
2009,4,16,21,0,1.26,4.69,85.68
2009,4,17,0,0,1.61,5.29,87.55
2009,4,17,3,0,1.64,5.41,86.46
2009,4,17,6,0,1.77,5.65,86.72
2009,4,17,9,0,1.8,5.78,89.05
2009,4,17,12,0,1.73,5.75,85.11
2009,4,17,15,0,1.36,5.26,80.82
2009,4,17,18,0,1.35,5.08,85.6
2009,4,17,21,0,1.41,5.24,92.83
2009,4,18,0,0,1.4,5.41,102.72
2009,4,18,3,0,1.28,11.36,103.5
2009,4,18,6,0,1.21,11.24,104.38
2009,4,18,9,0,1.19,11.24,116.57
2009,4,18,12,0,1.07,11.11,86.25
2009,4,18,15,0,1.07,10.99,83.75
2009,4,18,18,0,1.01,10.53,90.8
2009,4,18,21,0,0.94,10.31,96.34
2009,4,19,0,0,0.87,10.2,144.78
2009,4,19,3,0,0.83,10.1,134.14
2009,4,19,6,0,0.81,10.1,139.03
2009,4,19,9,0,0.8,9.9,153.43
2009,4,19,12,0,0.77,9.52,144.64
2009,4,19,15,0,0.72,9.35,276.34
2009,4,19,18,0,0.66,9.26,68.2
2009,4,19,21,0,0.69,9.17,273.95
2009,4,20,0,0,0.75,9.09,175.43
2009,4,20,3,0,0.78,8.93,201.8
2009,4,20,6,0,0.79,10.99,156.37
2009,4,20,9,0,0.88,10.42,157.01
2009,4,20,12,0,0.92,10.31,116.57
2009,4,20,15,0,0.92,10.1,90
2009,4,20,18,0,0.92,9.8,98.13
2009,4,20,21,0,0.96,9.71,174.81
2009,4,21,0,0,1.02,9.8,204.44
2009,4,21,3,0,1.2,9.9,202.75
2009,4,21,6,0,1.39,9.8,234.04
2009,4,21,9,0,1.34,9.8,227.34
2009,4,21,12,0,1.37,10.2,251.57
2009,4,21,15,0,1.46,11.11,264.29
2009,4,21,18,0,1.56,11.36,234.64
2009,4,21,21,0,1.7,11.63,211.76
